username,created_at,full_text
parewamalam,Mon May 13 23:39:41 +0000 2024,@DokterTifa @gibran_tweet Bagaimanapun fasilitas ketehatan terbaik ada di Jakarrta. Seandainya presiden berkantor di IKN trus malam² ada serangan struk maka aoa yang akan terjadi???
Savvytrader6,Mon May 13 23:39:31 +0000 2024,@RadenNingrat99 @liaasister Ga peduli boss misinya cuma IKN yg bakal jadi negara dalam negara
inong911,Mon May 13 23:38:25 +0000 2024,@CV_KP_Mandiri IKN jadi thn 2045 kenapa ogah-ogahan belum tentu tahun segitu masih jadi anggota DPR. Mungkin sebagian udah wafat 
MasJJBram,Mon May 13 23:31:30 +0000 2024,@Najazi731 @liaasister Simpel negara berkembang itu butuh investor case IKN agar indo ga utang luar negeri. Masalah investor bebas pajak itu namanya fasilitas di cikarang kawasan industri itu barang semua pajaknya ga bayar alias ditangguhkan karena tujuan ekspor pemiliknya? Yup asing.
purplejjiin,Mon May 13 23:30:54 +0000 2024,((((yauda ikut IKN aja gpp)))) (((((kamu ngusir aku??)))))) (((((((((hahahahaha)))))))))
komaria_cocom,Mon May 13 23:24:37 +0000 2024,Dari awal sdh kontroversi pembangunan IKN yg ngak urgent cm cari bacakan buat modal pilpres sptnya?
youngFourest,Mon May 13 23:24:07 +0000 2024,Jadi ikn utk para taipan??
SiswantiHanip,Mon May 13 23:24:05 +0000 2024,Pesona Gua Tapak Raja Menjadi Unggulan Daya Tarik Wisata Di IKN. sosis champ Garnacho 6 Miliar Hadiah Gratis Lucifer PO Bus Pendek https://t.co/UIZ7zb08cJ
Tofik545176,Mon May 13 23:24:00 +0000 2024,@democrazymedia Ikn untuk imigran tiongkok
achmad_kusnanto,Mon May 13 23:21:13 +0000 2024,@kumparan Hehe.... Hebat dong. Kalo pemindahan IKN ini berhasil akan jadi contoh dunia. Kalo gagal.... Yo udah banyak yg kaga berhasil. Paling hanya meninggalkan warisan hutang sama anak cucu........ Sad .... Makanya mari berdoa aja supaya berhasil.........
AngingMamiri26,Mon May 13 23:19:21 +0000 2024,@Anggita_lung Dukung pembangunan IKN
kresnadi,Mon May 13 23:18:06 +0000 2024,@democrazymedia Warga China akan dinaturalisasi menjadi warga IKN
detikfinance,Mon May 13 23:18:06 +0000 2024,Proses pembangunan Ibu Kota Nusantara (IKN) ternyata membuat tiket penerbangan dari berbagai daerah menuju Balikpapan semakin mahal. https://t.co/Okxxvq3M5X
yourforger,Mon May 13 22:53:45 +0000 2024,ikn kontol
Chaca_Relawan,Mon May 13 22:44:39 +0000 2024,@DokterTifa IKN bakal.jadi Hambalang ke 2 sepertinya... Dah dibangun Gak dipakai...
inu__nuu,Mon May 13 22:37:28 +0000 2024,1st Winner ️ Bu Sherly: rezekinya taun ini ga ke Ikn nu rejekinya ke Jkt Ya Allah aamiin aamiin https://t.co/gksFsRtpMP
detikTravel,Mon May 13 22:23:41 +0000 2024,IKN bakal Punya Memorial Park Ada Patung Sukarno-Hatta dan Api Abadi https://t.co/h4HuYEQDoM
DidyCare,Mon May 13 22:23:33 +0000 2024,kota CERDAS @AboutCirebonID @puyitakoyaki @seputarcirebon. NI BAJINGAN TOLOL semua INTRUMEN PJ PERAS RAKYAT BAYAR UTANG/IKN Kudunè kelola SDA yg ada MAKMURKAN RAKYAT dikit² naikkañ PAJAK @KemenkeuRI ra kreatif blas. الـــلـــه boten SARE DUNIA TAHU @CIJ_ICJ Oyii jok @jokowi ?
ChandraBisri,Mon May 13 22:23:29 +0000 2024,Padahal rakyat kebanyakan sangat senang sekali Kalaw semua oknum pejabat yg korup pindah ke IKN selamanya IKN ibarat ibu tiri negara 
wongkitogalo197,Mon May 13 22:16:13 +0000 2024,@DokterTifa Ikn kan investor terbesarnya aseng.mungkin buat menampung eksodus dari sana
IDNTimesKaltim,Mon May 13 22:15:32 +0000 2024,Kantin di IKN Memperoleh Bantuan APD dan Pelabelan Laik Higiene https://t.co/FqCCgukKTs
ikn0wuu,Mon May 13 22:12:20 +0000 2024,Rugi bgt in klo g serumah aj
sharbiq,Mon May 13 21:55:26 +0000 2024,@geloraco Gpp rakyat bahagia kok menyumbangkan pajaknya u foya-foya IKN yg ga penting Rakyat cukup kasi joget uang 50rb sembako n makan siang aj 5 tahun sekali
KubromSami56889,Mon May 13 21:35:12 +0000 2024,@t96489 Ajokun waru xela ikn ynba 
yudhibaswara,Mon May 13 21:30:15 +0000 2024,Telan Dana Rp4 2 Triliun Bandara VVIP IKN Hanya untuk Melayani Tamu Penting Negara Rakyat Tak Bisa. Sementara rakyat dibebankan Pajak dll untuk menyokong keuangan negara. Jadi gak masuk nurul.... ok gas ok gas Tamu penting negara = WNA qq chino 
vaylir,Mon May 13 21:24:24 +0000 2024,IKN ini kayanya jadi kota yang idenya mengucur deras brutal dan awur-awuran kerennya soalnya pede dengan rancangan yang dibawa dan harapannya bisa gaet investor dari semua penjuru. kalau beneran kelaksana sih oke banget nih gw rada menaruh harapan untuk bisa tinggal disana.
prabowogibran2,Mon May 13 21:15:42 +0000 2024,Presiden terpilih Pak @Prabowo kembali menegaskan sikap dan komitmennya dalam mendukung &amp; melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara (IKN). Bukan hanya untuk pengembangan wilayah Kalimantan Timur tempat IKN berada pemindahan ibu kota juga penting untuk keberlangsungan https://t.co/w1yX3gPIsJ
umar_tampan,Mon May 13 21:09:09 +0000 2024,@democrazymedia Ikn buat pangkalan militer china
SumediTanjung,Mon May 13 21:03:31 +0000 2024,@DokterTifa IKN buat pajangan aja.
stayelectrifyin,Mon May 13 20:52:08 +0000 2024,Negara tipis dompet tapi bikin IKN. giliran mau bantu dlm kemanusiaan kyk buat rakyat Rohingya atau cem rakyat ndiri yg terkena bencana alam atau kasus masif terstruktur (Kanjuruhan dsb.) sok²an bilang APBN terlalu digelontorkan banyak. Ketahuan lagi pada pesta korup
WeiXiao10478956,Mon May 13 20:46:19 +0000 2024,@Subhan_oke02 @prabowo @gibran_tweet Ikn proyek mangkrak dan bakal jadi kota hantu yg tak berpenghuni. 
erlanaaye,Mon May 13 20:35:14 +0000 2024,Dukun mana nih? Saya punya beberapa calon tumbal IKN
idn_info,Mon May 13 20:14:35 +0000 2024,Wujud Apartemen Khusus Paspampres di IKN Serba Canggih dan juga Standard https://t.co/WmfYyprm3N
20Lanata,Mon May 13 19:59:57 +0000 2024,@mei2chanjp @0tk0il Gk sekalian aja IKN juga ngerusak alam
korem091asn,Mon May 13 19:51:46 +0000 2024,42 Peserta Ikuti Seleksi Paskibraka Istana Negara IKN Nusantara #nkrihargamati #tnikuatrakyatbermartabat #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad https://t.co/iF8FFF4W4R
maspar76,Mon May 13 19:46:54 +0000 2024,@AgusYudhoyono Mantap pak..salam sama pak jokowi sampaikan utk mengatasi masalah banjir diseluruh indonesia seperti janjinya dulu bahwa mudah saja klu jadi presiden.jgn cm IKN saja yg diurus 
mirijski,Mon May 13 19:38:03 +0000 2024,rumah menteri di ikn harga 14 milyar itu mending buat beli cold storage
iamIKN,Mon May 13 17:38:38 +0000 2024,Jind Jaan 
_juanramadhan,Mon May 13 17:37:21 +0000 2024,Barusan banget beneran barusan bahas inclusivity IKN the optimist that we are kotanya masih hypothetical jd bahasannya beneran gaada prasangka buruk. Belom jadi narik narasumber udah kejawab sendiri lol.
asalbukanBowo,Mon May 13 17:24:58 +0000 2024,@democrazymedia IKN utk Makluk Halus
Ruslinkan,Mon May 13 17:21:30 +0000 2024,@democrazymedia IKN untuk setan.
AchsanKhan,Mon May 13 17:14:06 +0000 2024,Memang sangat aneh seandainya berita diundangnya petani RRC ke IKN bukan Hoax. Jangan semena-mena deh karena punya kekuasaan dan didukung oleh legislatif &amp; yudikatifnya. Program pemerintah harus sesuai oleh keinginan rakyatnya atau jangan2 ini pemerintahan bukan dari rakyatnya.
namakuahmed,Mon May 13 17:12:20 +0000 2024,diferensiasi harga teh talua ikn vs jogja = 250%
nawwzah,Mon May 13 17:11:30 +0000 2024,jadinya sama anak ikn cuaq
AbdulMalikSPdM1,Mon May 13 17:03:34 +0000 2024,@DokterTifa Parpol cuma FPKS dan F Demokrat yg sewktu dirancang menolak atau kurang sependpt Fraksi lainnya mendukung mgpa skrg pd ogah2han mudik ke IKN..kan UU IKN dibahas bersama..jgn lah gitu.. Integritas hrs dikedepankan..
nusanjaya01,Mon May 13 17:03:03 +0000 2024,@gilang_ahm31272 Yg muji2 IKN segera kirim kesana suruh pilih tmp mumpung msh luas ..
SumandoGaek,Mon May 13 16:54:20 +0000 2024,@democrazymedia IKN Smart City utk apa/siapa? Coba tanya Klaus Schwab dan Jin Pink. https://t.co/5dQwWHBqUz
babowin,Mon May 13 16:47:47 +0000 2024,@jinglestars jual rumah ikn lu bisa dapet satu truk itu
vanfannyv,Mon May 13 16:44:22 +0000 2024,IKN dibangun buat pemerataan katanya. Emang bener sih buat pemerataan. Pemerataan orkay² maksudnya. Rakyat jelata mah ga termasuk pemerataaan
M_RollyPrnta,Mon May 13 16:40:20 +0000 2024,@saufannnnnn @L_MarshaJKT48 @DC_ChelseaJKT48 @Nachia_JKT48 IKN N nya nata
LukmanH91748083,Mon May 13 16:38:56 +0000 2024,@democrazymedia Ikn kan cuma untuk gaya-gayaan doang 
yustikaputrir,Mon May 13 16:34:35 +0000 2024, yus yangku kok ngilang 3minggu ki nyapo yo po lagi sibuk ya kui wes nduwe liyane lol. sibuk 3minggu i po ngewangi gawe taksi terbang neng ikn 
apriy_no1,Mon May 13 16:34:11 +0000 2024,@liaasister masalahnya kenapa perlu diubah? tekor/kurang duit? bukanya duit banyak bisa bangun IKN yg pejabatnya aja ogah pindah kesana? aneh bener. sip lah lanjutkan
plumbinq,Mon May 13 16:25:25 +0000 2024,@dipsyid @sen69ama apa aku perlu jdi IKN biar kmu bangun
bengkeldodo,Mon May 13 16:23:36 +0000 2024,KOMITMEN PRABOWO UNTUK LANJUTKAN PEMBANGUNAN IKN Presiden RI terpilih periode 2024-2029 Prabowo Subianto kembali menegaskan dukungan serta komitmennya untuk melanjutkan kebijakan pembangunan Ibu Kota Nusantara (IKN) yang digagas oleh Presiden Joko Widodo (Jokowi). Hal https://t.co/ggmY77Avoq
wordsofcay,Mon May 13 16:22:51 +0000 2024,disuruh resign dan pindah ke ikn sm bapak nanggung pak setaun lg aja
Sigitsatrio,Mon May 13 16:21:26 +0000 2024,@geloraco PEMERATAAN PEMBANGUNAN ? ini sama dengan bangun PIK buat pemerataan pembangunan. Kagak.. bangun PIK buat mereka yg mampu.. sama kayak IKN. Yang miskin minggiiiiiirrr
Azhi21Pagar,Mon May 13 16:12:42 +0000 2024,Sambil oleng latah soalan IKN yg Internal Keluwarga Nepotism apayah ??!!? ..mabok.. mabok delokh !! hikk.. ‍‍
ekyology,Mon May 13 16:11:59 +0000 2024,Jadi sebenernya IKN dibangun untuk apa sih? Rumah pejabat mevvah PNS single dipepetin 3orang/unit Bandara cuma untuk VVIP bukan untuk rakyat
feelscilly,Mon May 13 16:10:56 +0000 2024,dahlah aku mau tweet si manusia IKN aja
JosiTama27213,Mon May 13 16:09:43 +0000 2024,@jokowi Bangun infrastruktur jalan ikn kereta cepat dan bandara dengan modal utang semua orang juga bisa tanpa memikirkan dampak ekonomi menengah dan kecil
alfiannsftrr,Mon May 13 16:09:22 +0000 2024,IKN IKN tai sekebon ajg
Cuiciaotsao,Mon May 13 16:08:17 +0000 2024,@lynxluna Udah expected sih terutama gegara defisit masa covid+ikn (yang ini before and after covid). Btw meski udah tahu kalau masalah intensifikasi dan ekstensifikasi perpajakan ini sebenarnya udah jadi concern orang djp tetap susah untuk gak ngerasa digencet sebagai anak tengah .
veloursdefilles,Mon May 13 16:08:07 +0000 2024, kasian deh bayarin dana pembangunan tapi gak bisa nginjek IKN
deviharahap__,Mon May 13 16:07:59 +0000 2024,Interview pertama Pak Prabowo setelah memenangkan pemilu bersama media asing Al-Jazeera English. Berbicara terkait perjalanan kampanye politik program makan siang gratis situasi demokrasi konflik Papua (terlihat emosi) kebijakan IKN foreign influence dll.
GabriellGany,Mon May 13 15:59:01 +0000 2024,@liaasister Gpp yg penting kereta cepat + ikn Oke gas pokok e
Samidi00798371,Mon May 13 15:58:14 +0000 2024,@DokterTifa Ikn di buat kota para cukong2
Junijuni598255,Mon May 13 15:57:31 +0000 2024,Masa? Harus maulah kan sdh dibuatkan istana. DPR harus pindah kan kalian yg setuju2 saja dgn IKN. #emangenak 
FooLitik,Mon May 13 15:56:12 +0000 2024,@democrazymedia IKN itu akan jd kandang babi sipit
KumJayNdut,Mon May 13 15:55:48 +0000 2024,@geloraco IKN udah kayak Forbidden City pada zaman Kekaisaran China rakyat jelata cuma bisa nonton bangunannya aja
ibrammam,Mon May 13 15:54:29 +0000 2024,@cathebeIle Siapa yang mabar epep sih??? Kerja ga tidur seminggu itu apa bener bisa beli rumah di IKN?
totosuhendra273,Mon May 13 15:49:40 +0000 2024,@democrazymedia @gibran_tweet saja yg ke IKN. Di sana pasti ada got mampet yg belum tersentuh lumayan gorong² itu bisa jadi modal nyapres. Pengalaman adl guru terbaik. https://t.co/K8GSMF0Sa0
luvalie,Mon May 13 15:47:28 +0000 2024,@geloraco Baiiik. Hanya rakyat biasa yg bayar pajak biar bisa bikin IKN serta isi ya 
Tan_Mar3M,Mon May 13 15:46:35 +0000 2024,Ah korea korea ini sok keras. Ditunjuk ketum ke IKN langsung engge https://t.co/BKKJGZ3RP8
yurmasofat,Mon May 13 15:42:58 +0000 2024,@tanyakanrl jadi kuyang doang tapi ga berani tolak IKN wuuuu
ethadisaputra,Mon May 13 15:41:27 +0000 2024,@raha987654321 @kemenhub151 @BatikAirID Ga ada duitnya. Lagi diabisin buat KA Cepat Bansos Pemilu dan IKN
JurnalAspirasi,Mon May 13 15:41:17 +0000 2024,@geloraco Bandara IKN dibangun dg dana Rp. 4 2 Triliun &amp; digunakan untuk VVIP. Ini mirip di Batam yg dikuasai Golkar pelabuhan feri yg ke Dompak Bintan (Ibukota Kepri) dibangun dg dana besar sedangkan pejabat tinggal di Batam semua serba deluxe. Pajak rakyat hanya utk kenyamanan VVIP.
tmblrtvn,Mon May 13 15:41:00 +0000 2024,Pernah survei di wilayah yg termasuk penyangga ikn dan kebetulan kelurahannya ini direncanakan untuk dibuat bandara. Respon dari warganya apa? yak mrk ga setuju krn sebagian besar dari mrk itu petani dan ladangnya ada di sekitaran rumah mrk juga kalo mrk kena gusur potensi pasar
damarizudin,Mon May 13 15:38:14 +0000 2024,Ini serius? Demi IKN negara nyari uang sampe segitunya? Semakin matre aja gila.
KEANU2749717,Mon May 13 15:35:38 +0000 2024,@geloraco wow... amazing...luar biasaaa...pantesan wakil rakyat di dpr..ogah2an pindah ke IKN...ngga sabar nih liet para TOXIC pindah ke IKN
IU_fathnh,Mon May 13 15:32:01 +0000 2024,Ketidaknyamanan itu suara yang keluar ketika kita mendobrak jatuh dinding yang menghalangi kita untuk maju
kusthe1di,Mon May 13 15:28:10 +0000 2024,@jokowi Makanya kenapa malah yg dibangun ikn?
fibrianti13,Mon May 13 15:28:02 +0000 2024,Koq ^merasa^ IKN tuh kaya GITMO/ Nusakambangan VVIP another version ya. I wish that true!
MRAbdullah_13,Mon May 13 15:25:11 +0000 2024,Ngomong kalian sama ikn
userX_jakarta,Mon May 13 15:24:36 +0000 2024,@del_paijo Lagi fokus sama IKN kan targetnya Agustus an tahun ini ritualnya disana....
ependibm,Mon May 13 15:24:06 +0000 2024,@gtobing2903 @basuki_btp @aniesbaswedan @PDI_Perjuangan @jokowi Sy cinta NKRI ( Negara Kesatuan Republik Indonesia ) bukan mendewakan IKN ( Ibu Kota Nusantara )
riwokuri1987,Mon May 13 15:22:55 +0000 2024,Menuju Kota Cerdas Masyarakat Harus Jadi Prioritas IKN https://t.co/ZtVRhejQ6P
prabu_yudistyra,Mon May 13 15:22:31 +0000 2024,@GIOVANNILE81268 @gilang_ahm31272 @DPR_RI Mubazir bagi rakyat atau bagi cukong dan pejabat? Apakah IKN itu dibangun utk kepentingan rakyat?
HuspokespuJess,Mon May 13 15:22:13 +0000 2024,Kepemimpinan Presiden Terpilih Wajib Jamin Kesehjahteraan Masyarakat Adat di IKN https://t.co/Wa500bT3wl
KujawaLyne25695,Mon May 13 15:21:32 +0000 2024,Pemerintah Optimis Pembangunan IKN Capai 80% di Agustus 2024 https://t.co/3gjrBRaQC3
gerukase1989,Mon May 13 15:20:51 +0000 2024,Super Nyaman!!! Trotoar untuk Pejalan Kaki di IKN Dilengkapi Jalur Sepeda Tanaman Hijau dan Ramah Disabilitas https://t.co/Kil0HNruPt
AshleyReed17787,Mon May 13 15:18:44 +0000 2024,Zero Stunting! Otorita IKN-BKKBN Bakal Bangun SDM Berkualitas di Wilayah IKN https://t.co/YNUlQ172TL
Frveminet,Mon May 13 15:16:44 +0000 2024,Curiga nanti rakyat ditelantarkan curiga aja sih. Jangan sampe nanti mereka bikin IKN jadi negara baru terus Indonesia ditelantarkan
anonjawa,Mon May 13 15:15:28 +0000 2024,anjing negara gaada duit (bikin IKN)
supriyanto45086,Mon May 13 15:15:19 +0000 2024,@DokterTifa IKN dibangun untuk Republik IndoCina.
biblexjeff,Mon May 13 15:15:09 +0000 2024,@uwillknov dsr y qmu emg gk bs db'ikn
Sukirman2019,Mon May 13 15:10:31 +0000 2024,@Ginakyo2 @T0M5helby Hati2 ngomong soal jin atau genderuwo di Ikn nanti ada yg tersinggung lho. 
Itjen_Kemendag,Mon May 13 15:07:15 +0000 2024,membahas tentang proses perpindahan ASN yang rencananya akan dilakukan pada kuartal 3 tahun 2024 serta progres pembangunan IKN secara keseluruhan yang mengusung konsep smart city dan forest city dengan menggunakan sustainable energy yang ramah lingkungan. https://t.co/x307ywltkw
NH_Poetranto,Mon May 13 15:06:02 +0000 2024,@Chynthia_K IKN Ciptaker Food Estate Mirage 2000-5 ex Qatar sdh cukup utk bisa jebloskan Glembuk Jokowi ke dlm jeruji bui.
BtkuisTham,Mon May 13 15:03:16 +0000 2024,@SujudAde Itu IKN belum selesai.
Lanun_1017,Mon May 13 15:03:09 +0000 2024,@democrazymedia Jangan mau kena tipu pejabat ... sudah banyak kaplingan mereka di ikn ...
PIUL_weld,Mon May 13 15:00:04 +0000 2024,@tvOneNews Klo program kebijakan'a menguntungkan buat masyarakat banyak masa iya di ganggu yang bakal di ganggu itu kan klo kebijakan'a hanya menyentuh atau menguntungkan kelompok tertentu IKN misal'a apa rakyat Papua ikut merasakan dan banyak lg kebijakan yg ga menguntungkan RAKYAT..
AnsyariNasrull2,Mon May 13 14:59:50 +0000 2024,Tidak Ada Masalah Karena Masih Ranah Ahlus Sunnah Wal Jama'ah Justru Yang Jadi Masalah Itu Kejelasan Lahan IKN Tersebut Masih Simpang Siur.
bobi_kunku,Mon May 13 14:59:14 +0000 2024,@DokterTifa DPR kampret.. Disuruh pindah ikn gak mau padahal udah dibangun ngabisin uang rakyat uang negara.. Dulu mah ketika rencana pembangunan getol mendukung.. walaupun negara musti hutang karena gak punya duit.. DPR bangke
saorysaostiram,Mon May 13 14:57:48 +0000 2024,@vitaae Mending jadi bca prioritas ajadeh dibanding jadi ikn priority.
sen69ama,Mon May 13 14:53:53 +0000 2024,aku ke IKN
ballmon98,Mon May 13 14:51:40 +0000 2024,@DokterTifa @gibran_tweet Iy @gibran_tweet di ikn aja biar di makan anaconda
stupydlycupid,Mon May 13 14:20:31 +0000 2024,@geloraco udah IKN aja yg di urus
rahmansurahmany,Mon May 13 14:16:43 +0000 2024,Jepang China dan Eropa mengantri untuk tanam investasi di IKN Nusantara https://t.co/LK8ZI8shhO
hasbunallaah67,Mon May 13 14:15:05 +0000 2024,@geloraco Rejim fokus bangun IKN sedangka rakyat disughi dgn bansos utk kebutuhan 2 3 hari aja. Kpn rakyat sejahtra menurut UUD 45 dn Pancasila ya ?
keepithink_crab,Mon May 13 14:11:19 +0000 2024,@Aisyana_dia IKN Kira Kira sudah lakukan kah ?
Amal81gmailcom1,Mon May 13 14:10:30 +0000 2024,@detikcom Minta SM Jokowi sno. Ikn bs d bngun msa rkyt nya makan susah.negeri apa ini yg SDA nya melimpah https://t.co/6m9X1caYdL rkyt nya MW makan susah
rahmasarita,Mon May 13 14:07:29 +0000 2024,Revisi RUU penyuaran Laporan investigasi dilarang! Prabowo ogah pindah ke IKN! https://t.co/Yh5rTMdYQH
Adribarza1,Mon May 13 14:07:13 +0000 2024,@democrazymedia IKN Untuk Gibran Berserta Istri.. 
somepanacea,Mon May 13 14:02:57 +0000 2024,@watashigii ikn buat memperkaya koruptor buat ap
Suhaemi05838824,Mon May 13 14:02:43 +0000 2024,IKN Yo kanggo si China
sayaimoo,Mon May 13 13:59:37 +0000 2024,@geloraco pak saya mau naik mobil terbang aja di ikn boleh gak
Sibajul2,Mon May 13 13:59:15 +0000 2024,@Metro_TV @jokowi Untung ga tiba² demo coba demo gowes ke IKN diaa....
KhuzaimiEm19733,Mon May 13 13:59:14 +0000 2024,@Dyananjani89 @DedynurPalakka Dan prabowo akan prioritaskan makan siang gratis timbang melanjutkan ikn.karena bukan program dia.
BukanPegawaiJP,Mon May 13 13:59:00 +0000 2024,@manggitgaris Ya klo ga sayang nanti IKN siapa yang nombokin min
Beingcreative_,Mon May 13 13:56:05 +0000 2024,@DokterTifa Muda2han nanti nya ikn jadi sarang hantu... Bangunan mahal gak ada orang
al_khalid212,Mon May 13 13:52:55 +0000 2024,IKN adalah ibu kota cabang singapura. Yang akan diisi oleh china-china.
Herri32407314,Mon May 13 13:43:23 +0000 2024,@detikcom Sdh terlanjur bilang mau pulang ke solo sepertinya tinggal di Jakarta lebih menggiurkan paska lengser nanti dapat tugaslah anak buah untuk meralatnya.apa ga ikut ke IKN?
DsSupriyady,Mon May 13 13:43:17 +0000 2024,@rahmasarita Pak Prabowo tdk akan mau tinggal di tempat Jean buang anak! Mungkin IKN cocok utk anaknya jokowi sbg wapres.
jwysta,Mon May 13 13:41:02 +0000 2024,Terus gunanya apa anying itu IKN dibangun??? Buat orang penting doang lah lu pikir RAKYAT GAK PENTING? LU BIKIN NEGARA GAADA RAKYATNYA JUGA SIAPA YANG BAKAL MENGANGGAP LU PEMERINTAH
Ranggaaci,Mon May 13 13:36:51 +0000 2024,@faiza_Abdullah8 @KheyL4_8 @jokowi Sek aku tak mbangun IKN ...
penjilatparTAI,Mon May 13 13:34:23 +0000 2024,@geloraco Udah dikasih tau kalau mereka bangun IKN utk istana para penjahat malah oke gas oke gas. Klw mreka udah pindah kesana siapa yg akan mengontrol dan mengawasi?
wawan57044761,Mon May 13 13:34:00 +0000 2024,@DokterTifa IKN sekedar proyek untuk mengeruk APBN kah?
okezonenews,Mon May 13 13:30:01 +0000 2024,Targetnya secara keseluruhan konstruksi infrastruktur dasar di IKN sudah mencapai 80% https://t.co/ukOPjesigJ
freezycoldeyes,Mon May 13 13:26:55 +0000 2024,kaya IKN terlalu maksa
Matinokhoirudi2,Mon May 13 13:25:07 +0000 2024,@DokterTifa IKN ngono kanggo wong Cino.
TriariniE18665,Mon May 13 13:21:16 +0000 2024,@Nagashima_007 @BBerizik @blantik_pedhet2 Ujung2 nya IKN jadinya milik siapa tuh jawab dach hanya orang2 yg cerdas pasti tahu 
