Unnamed: 0,full_text,created_at,cleaned
68,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/uyQro8YO0E,Fri Mar 15 01:51:17 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
69,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/0wup36wchx,Fri Mar 15 01:51:09 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
70,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/6NE9Y39gOj,Fri Mar 15 01:50:59 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
71,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/xpRICnfU1j,Fri Mar 15 01:50:53 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
72,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/NTrbV21jgr,Fri Mar 15 01:50:42 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
73,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/HvtgNjrdby,Fri Mar 15 01:50:33 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
74,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/vUeL1Fd40S,Fri Mar 15 01:50:22 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
75,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/oWhLu43TO8,Fri Mar 15 01:50:14 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
76,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan. Mari dukung IKN sebagai wujud cita-cita bersama untuk masa depan Indonesia yg lebih baik! #IbuKotaNusantara #MajuBersamaIKN #PembangunanBerkelanjutanIKN #InovasiIKN #BersamaIndonesiaMaju https://t.co/ifG6aDoOL8,Fri Mar 15 01:50:00 +0000 2024,IKN bukan hanya tentang gedung pencakar langit tapi juga tentang sinergi dan kebersamaan Mari dukung IKN sebagai wujud citacita bersama untuk masa depan Indonesia yg lebih baik      
77,menurut Dini merupakan contoh nyata dari dampak terhadap masyarakat adat ini. Simak wawancara selengkapnya dalam artikel berjudul Alih Fungsi Lahan IKN: Gimik Klaim Kota Hutan (Majalah TEMPO 10 Maret 2024). #ikn #masyarakatadat #deforestasi #ibukotanusantara,Thu Mar 14 16:18:09 +0000 2024,menurut Dini merupakan contoh nyata dari dampak terhadap masyarakat adat ini Simak wawancara selengkapnya dalam artikel berjudul Alih Fungsi Lahan IKN Gimik Klaim Kota Hutan Majalah TEMPO 10 Maret 2024    
78,Ridwan Kamil Sudah Ingatkan Jokowi Beberkan Sejumlah Negara yang Gagal Bangun Ibu Kota Baru https://t.co/YlQ2bvmfo7 lewat @tribunnews #RidwanKamil #Jokowi #IbuKotaNusantara #IKN,Thu Mar 14 13:05:14 +0000 2024,Ridwan Kamil Sudah Ingatkan Jokowi Beberkan Sejumlah Negara yang Gagal Bangun Ibu Kota Baru  lewat     
79,Badan legislasi (Baleg) DPR RI @dpr_ri kembali menggelar rapat panitia kerja (Panja) secara terbuka untuk membahas Rancangan Undang-Undang Daerah Khusus Jakarta (RUU DKJ). Download #metrotvxtend di app store &amp; play store #jakarta #ibukotanegara #ibukotanusantara #ruudkj https://t.co/6YpSYfwlPZ,Thu Mar 14 12:59:44 +0000 2024,Badan legislasi Baleg DPR RI  kembali menggelar rapat panitia kerja Panja secara terbuka untuk membahas Rancangan UndangUndang Daerah Khusus Jakarta RUU DKJ Download  di app store amp play store     
80,Yuks kita telusuri jembatan Pulau Balang begini kondisinya sekarang ya guys ‼️ Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #mitraikn #jembatanpulaubalang #sepaku #ibukotanusantara #penajam #borneo #kalimantan #indonesia https://t.co/GhtAGoeDff,Thu Mar 14 11:30:57 +0000 2024,Yuks kita telusuri jembatan Pulau Balang begini kondisinya sekarang ya guys ‼️ Instagram  mitraikn Facebook  Mitra IKN TikTok  mitraikn YouTube  Mitra IKN X  Mitra IKN         
81,Sebagai Ibu Kota masa depan Indonesia kita perlu bangga nih dengan potensi penggunaan AI saat ini.⁣ ⁣ Siapa tahu nantinya AI bisa membantu untuk memajukan negara Republik Indonesia kita tercinta ini.⁣ ⁣ #IKN #ibukotanusantara #coding #belajarcoding #AEDU https://t.co/ZawB8lphbi,Thu Mar 14 09:30:00 +0000 2024,Sebagai Ibu Kota masa depan Indonesia kita perlu bangga nih dengan potensi penggunaan AI saat ini⁣ ⁣ Siapa tahu nantinya AI bisa membantu untuk memajukan negara Republik Indonesia kita tercinta ini⁣ ⁣      
82,Sembilan orang petani sawit Saloloang Penajam Paser Utara yang menghalangi pembangunan bandara VVIP di IKN yang sempat ditangkap Polda Kaltim kini dibebaskan dan hanya dikenai Wajib Lapor. #ikn #nusantara #ibukotanusantara https://t.co/KXWpleVA2C,Thu Mar 14 07:23:51 +0000 2024,Sembilan orang petani sawit Saloloang Penajam Paser Utara yang menghalangi pembangunan bandara VVIP di IKN yang sempat ditangkap Polda Kaltim kini dibebaskan dan hanya dikenai Wajib Lapor    
83,Inilah kawasan Rusun POLRI &amp; BIN (Badan Intelijen Negara) terlihat sejuk dan indah terletak di IKN kota Smart Forest City pertama di Asia. #ibukotanusantara #infrastrukturikn #smartforestcity https://t.co/p9zLbwWueq,Thu Mar 14 06:59:47 +0000 2024,Inilah kawasan Rusun POLRI amp BIN Badan Intelijen Negara terlihat sejuk dan indah terletak di IKN kota Smart Forest City pertama di Asia    
84,Persiapan Polri dan TNI di Ibu Kota Nusantara (IKN) : Teknologi dan Penguatan Personel! #polri #polripresisi #polriprofesional #ikn #ibukotanusantara #nusantara #tnipolri #tni https://t.co/aFOC7WzuLL,Thu Mar 14 05:02:42 +0000 2024,Persiapan Polri dan TNI di Ibu Kota Nusantara IKN  Teknologi dan Penguatan Personel         
85,kepala Otorita IKN Bambang Susantono mengklarifikasi bahwa Stanford University asal Amerika Serikat hanya akan membangun pusat riset di IKN dan bukan universitas. Download #MetroTVXtend sekarang di Play Store dan App Store. #ikn #ibukotanusantara #stanforduniversity https://t.co/XA7Y7RezcM,Thu Mar 14 04:43:18 +0000 2024,kepala Otorita IKN Bambang Susantono mengklarifikasi bahwa Stanford University asal Amerika Serikat hanya akan membangun pusat riset di IKN dan bukan universitas Download  sekarang di Play Store dan App Store    
86,Ternyata bangun pusat riset dulu. #ibukotanusantara #ikn #stanforduniversity #Kalimantan #bambangsusantono #kepalaoikn https://t.co/XydNxo2HH9,Thu Mar 14 03:17:06 +0000 2024,Ternyata bangun pusat riset dulu       
87,Heran sama yg dukung pembangunan IKN emang lu dapat apa dah? mereka keliatan hanya pingin bikin wilayah khusus buat kaum elit aja #Koakset #komikakalsehat #ikn #ibukotanusantara https://t.co/zosdpgPhOc,Thu Mar 14 02:45:39 +0000 2024,Heran sama yg dukung pembangunan IKN emang lu dapat apa dah mereka keliatan hanya pingin bikin wilayah khusus buat kaum elit aja     
88,Ibu Kota Resmi Pindah ke IKN Nusantara setelah Keppres Terbit Nasib Jakarta dan Materi RUU DKJ #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #RUUDKJ #Jakarta https://t.co/tQX1a1M4OX lewat @tribunkaltim,Thu Mar 14 02:07:28 +0000 2024,Ibu Kota Resmi Pindah ke IKN Nusantara setelah Keppres Terbit Nasib Jakarta dan Materi RUU DKJ          lewat 
89,Terjawab kapan ibu kota negara resmi pindah ke IKN status Jakarta sebagai kawasan aglomerasi masih dievaluasi. #TribunKaltim #IKN #DKJ #IbuKotaNusantara https://t.co/FNTWg9ClW5 lewat @tribunnews,Wed Mar 13 23:48:36 +0000 2024,Terjawab kapan ibu kota negara resmi pindah ke IKN status Jakarta sebagai kawasan aglomerasi masih dievaluasi      lewat 
90,Inilah lokasi PLTS IKN 50MW yang tepat berada di tengah-tengah HTI (Hutan Tanaman Industri) Eucalyptus. #ibukotanusantara #infrastrukturikn #pltsikn https://t.co/5MuPnlFVeY,Wed Mar 13 15:43:53 +0000 2024,Inilah lokasi PLTS IKN 50MW yang tepat berada di tengahtengah HTI Hutan Tanaman Industri Eucalyptus    
91,Update️Jembatan Pulau Balang apakah ada perubahan Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #mitraikn #akramalfatih #jembatanpulaubalang #ibukotanusantara #penajam #borneo #kaltim #kalimantan #indonesia #indonesiaindah https://t.co/JodmhULAsL,Wed Mar 13 08:34:31 +0000 2024,Update️Jembatan Pulau Balang apakah ada perubahan Instagram  mitraikn Facebook  Mitra IKN TikTok  mitraikn YouTube  Mitra IKN X  Mitra IKN           
92,Pembangunan berkelanjutan Kota Hutan pertama di Dunia IKN akan menjadi kebanggaan bagi Indonesia nanti nya. #ibukotanusantara #infrastrukturikn #ikn https://t.co/36EzdJxrno,Wed Mar 13 06:31:55 +0000 2024,Pembangunan berkelanjutan Kota Hutan pertama di Dunia IKN akan menjadi kebanggaan bagi Indonesia nanti nya    
93,IKN nusantara #ikn #nusantara #jokowi #jokowidodo #ibukotanusantara #indonesia #fyp https://t.co/jUg9Sll8at,Wed Mar 13 06:14:43 +0000 2024,IKN nusantara        
94,IKN Menjadi Magnet Universitas Dunia Stanford Hingga Leiden! #IKN #Pendidikan #Inovasi #ibukotanusantara #stanforduniversity #belanda #finlandia #kalimantan #livinglab #universitas https://t.co/NLd4PVqiPD,Wed Mar 13 05:02:26 +0000 2024,IKN Menjadi Magnet Universitas Dunia Stanford Hingga Leiden           
95,Jokowi di IKN #jokowi #presidenjokowi #indonesiaemas #indonesiamaju #sekociindonesia #ikn #ibukotanusantara https://t.co/DrfNjXknip,Wed Mar 13 03:40:41 +0000 2024,Jokowi di IKN        
96,Video Profil Ibu Kota Nusantara (IKN) #hakandauntuktahu #ppidkabupatenbarru #ibukotanusantara #profilikn https://t.co/ibONFWRr3w,Wed Mar 13 02:15:16 +0000 2024,Video Profil Ibu Kota Nusantara IKN     
97,Terkesan Dipaksakan Rencana Upacara 17 Agustus 2024 di IKN Nusantara Dinilai Banyak Kekurangan #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Upacara17Agustus2024 #HUTKemerdekaanRI https://t.co/Ari62tZrLi lewat @tribunkaltim,Tue Mar 12 23:39:00 +0000 2024,Terkesan Dipaksakan Rencana Upacara 17 Agustus 2024 di IKN Nusantara Dinilai Banyak Kekurangan          lewat 
98,Proses penanaman pohon di taman Bendungan SEPAKU-SEMOI IKN. #ibukotanusantara #infrastrukturikn #bendungansepakusemoi https://t.co/iswPHbpnE1,Tue Mar 12 14:57:51 +0000 2024,Proses penanaman pohon di taman Bendungan SEPAKUSEMOI IKN    
99,Pembangunan Jalan Tol Akses Bandara VVIP Ibu Kota Nusantara. Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #mitraikn #bandara #bandaravvipikn #sepaku #ibukotanusantara #penajam #peapaser #borneo #kaltim #kalimantan #indonesia https://t.co/cQoiMChgQ5,Tue Mar 12 11:30:22 +0000 2024,Pembangunan Jalan Tol Akses Bandara VVIP Ibu Kota Nusantara Instagram  mitraikn Facebook  Mitra IKN TikTok  mitraikn YouTube  Mitra IKN X  Mitra IKN            
100,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/PAnMbYSIv0,Tue Mar 12 09:13:03 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
101,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/XvN0NarvuC,Tue Mar 12 09:11:25 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
102,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/OedETPEKEk,Tue Mar 12 09:07:48 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
103,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/85mOrHYKbj,Tue Mar 12 09:07:39 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
104,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/9OMdVpLSFf,Tue Mar 12 09:07:22 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
105,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/ON6LuB4OCS,Tue Mar 12 09:07:03 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
106,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/uErLMAkV6f,Tue Mar 12 09:06:58 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
107,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/Lzq1DeE1Go,Tue Mar 12 09:06:43 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
108,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/OPLqGyAOSl,Tue Mar 12 09:06:31 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
109,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/ebfjq05vGm,Tue Mar 12 09:06:25 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
110,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan. Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045. #IKN #IBUKOTANEGARABARU #IBUKOTABARU #IBUKOTANUSANTARA #NUSANTARA #INDONESIAEMAS2045 https://t.co/GaFRUVfEK5,Tue Mar 12 09:06:17 +0000 2024,Pembangunan IKN telah berhasil menarik perhatian Dunia termasuk pada bidang Pendidikan Peluang Pembangunan Universitas Top Dunia mendukung Indonesia Emas 2045       
111,Inilah Ibu Kota Nusantara yang berkonsep Smart Forest City. #ibukotanusantara #infrastrukturikn #ikn https://t.co/ZOm2WS3QKe,Tue Mar 12 03:03:09 +0000 2024,Inilah Ibu Kota Nusantara yang berkonsep Smart Forest City    
112,Inilah Kantor Presiden Istana Negara dan Lapangan Upacara di IKN. #ibukotanusantara #infrastrukturikn #ikn https://t.co/FWW9kVFTDW,Mon Mar 11 14:33:20 +0000 2024,Inilah Kantor Presiden Istana Negara dan Lapangan Upacara di IKN    
113,Rumah Menteri di IKN Nusantara Siap Dihuni Juli 2024 7 Perusahaan Siap Bangun 70 Tower Rusun ASN #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #rumahmenteri #towerASN https://t.co/i6T9EZJbV0 lewat @tribunkaltim,Mon Mar 11 05:42:42 +0000 2024,Rumah Menteri di IKN Nusantara Siap Dihuni Juli 2024 7 Perusahaan Siap Bangun 70 Tower Rusun ASN          lewat 
114,Suasana di Jembatan Pulau Balang. Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #mitraikn #akramalfatih #jembatanpulaubalang #sepaku #ibukotanusantara #penajam #peapaser #borneo #kaltim #kalimantan #indonesia #indonesiaindah https://t.co/j2WnXLpF9S,Mon Mar 11 04:37:39 +0000 2024,Suasana di Jembatan Pulau Balang Instagram  mitraikn Facebook  Mitra IKN TikTok  mitraikn YouTube  Mitra IKN X  Mitra IKN             
115,Begini Peralatan-peralatan yang ada Jembatan Pulau Balang. Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #reels #mitraikn #jembatanpulaubalang #sepaku #ibukotanusantara #penajam #peapaser #borneo #kaltim #kalimantan #indonesia https://t.co/mpk154ZUkg,Mon Mar 11 04:37:08 +0000 2024,Begini Peralatanperalatan yang ada Jembatan Pulau Balang Instagram  mitraikn Facebook  Mitra IKN TikTok  mitraikn YouTube  Mitra IKN X  Mitra IKN            
