created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Sep 28 06:02:01 +0000 2023;1707274444287418792;"IKN Melarang Kendaraan BBM Masuk Demi Kota Nol Emisi Karbon  Baca artikel selengkapnya  #BambangSusantono #ibukotanusantara #IKN #kendaraanBBM #kendaraanlistrik #kotahijau https://t.co/UfzrcaM0Aw";0;0;1;0;in;1299264709086990337;1707274444287418792;SampaiJauhcom;https://twitter.com/SampaiJauhcom/status/1707274444287418792
Wed Sep 27 14:20:26 +0000 2023;1707037487485661296;"IKN untuk masa depan Indonesia maju🙌  #erickthohir #ericksolusi #menteribumn #bumn  #satset #capres #cawapres #ETCawapresPilihan #BersihbangET #KerjabangET #UntungbangET #MajubangET #BerkahbangET #Indonesia #Indonesiamaju  #IKN #IKNNusantara #ibukotanusantara https://t.co/w6ZWkKp82u";0;5;0;0;in;1593157022836740096;1707037487485661296;GestiNurbaya;https://twitter.com/GestiNurbaya/status/1707037487485661296
Wed Sep 27 08:54:22 +0000 2023;1706955426573795792;"Erick Thohir Tegaskan Komitmen BUMN Bangun IKN #ErickThohir #IbuKotaNusantara #BUMMBangunIKN  https://t.co/ETQO64ojgJ";0;0;0;0;in;1177104115148578816;1706955426573795792;republikajogja;https://twitter.com/republikajogja/status/1706955426573795792
Tue Sep 26 15:39:47 +0000 2023;1706695067778547957;"Lebih jelasnya bisa di baca di link https://t.co/B5Tfr3BFtH  #IKNNusantara  #IbuKotaNusantara";0;0;0;0;in;1120520264473665536;1706695059469721687;Froeen1;https://twitter.com/Froeen1/status/1706695067778547957
Tue Sep 26 09:45:27 +0000 2023;1706605894166089911;"Keseruan di Ibu Kota Nusantara.  #ErickThohir #nusantara #Indonesia #Fyp #ibukotanusantara #SeputarErickThohir https://t.co/2ocDxWrveV";0;0;0;0;in;1617193880843341824;1706605894166089911;SeputarET;https://twitter.com/SeputarET/status/1706605894166089911
Tue Sep 26 07:30:00 +0000 2023;1706571808432881738;"Mantap!!! Pertamina mulai bangun Sustainability Center di Ibu Kota Nusantara (IKN) #Pertamina #SustainabilityCenter #IbuKotaNusantara #NickeWidyawati https://t.co/dvSV8WPIrV";1;0;0;0;in;1648878034844520451;1706571808432881738;pikiranrakyat22;https://twitter.com/pikiranrakyat22/status/1706571808432881738
Tue Sep 26 07:09:42 +0000 2023;1706566699124924709;"Electrizen, PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara, Penajam Paser Utara, Provinsi Kalimantan Timur.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi https://t.co/ZRY7n8tcvy";0;0;0;0;in;1250669792505159680;1706566699124924709;plnuidrkr;https://twitter.com/plnuidrkr/status/1706566699124924709
Tue Sep 26 06:08:46 +0000 2023;1706551367568097398;"Electrizen, PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara, Penajam Paser Utara, Provinsi Kalimantan Timur.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi https://t.co/tF1RROyMve";0;1;0;1;in;171386530;1706551367568097398;plndisjatim;https://twitter.com/plndisjatim/status/1706551367568097398
Mon Sep 25 13:10:00 +0000 2023;1706294983832089052;"Momen Jokowi Rela Membungkuk Saat Cek Inpres Jalan Daerah   &lt  #Jokowi #IKN #IbuKotaNusantara https://t.co/3xEiJsIIgR";32;153;17;89;in;23343960;1706294983832089052;kompascom;https://twitter.com/kompascom/status/1706294983832089052
Mon Sep 25 12:17:59 +0000 2023;1706281894407725160;"mari optimistis menuju langkah maju masa depan energi cerah di Indonesia.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara";0;0;0;0;in;1247046796653690880;1706281882957344795;pln_sulselrabar;https://twitter.com/pln_sulselrabar/status/1706281894407725160
Mon Sep 25 12:16:29 +0000 2023;1706281517910315298;"Untuk menjamin listrik tanpa kedip, pada Groundbreaking IKN tersebut PLN berkomitmen pada pasokan listrik andal, dengan 312 personil dan teknologi modern #PLNuntukIndonesia #IbuKotaNusantara  PROUD OF REBECCA Sheila Sananta mbanking bca TikTok Shop SKCK Senin Kaesang https://t.co/Orkz7wyqHB";0;0;0;2;in;1574093370535956483;1706281517910315298;KimFlounders4;https://twitter.com/KimFlounders4/status/1706281517910315298
Mon Sep 25 10:00:03 +0000 2023;1706247181089321377;"Taksi terbang akan jadi moda transportasi publik di IKN dan diuji coba sebelum HUT RI 2024. #ThePhraseID #taksiterbang #IKN #IbuKotaNusantara #transportasi #ujicoba #mobilterbang #otomotif  https://t.co/DAFFOJoJd5";0;0;0;0;in;1385513704322600961;1706247181089321377;ThePhraseID;https://twitter.com/ThePhraseID/status/1706247181089321377
Mon Sep 25 07:35:00 +0000 2023;1706210680100290694;"Bersama PLN, mari optimistis menuju langkah maju masa depan energi cerah di Indonesia.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara";0;0;0;0;in;1240579528138739713;1706210670012940666;PLNuntukIDN;https://twitter.com/PLNuntukIDN/status/1706210680100290694
Mon Sep 25 07:32:42 +0000 2023;1706210100313305128;"Bersama PLN, mari optimistis menuju langkah maju masa depan energi cerah di Indonesia.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara";0;0;0;0;in;1240832838330503168;1706210089840103597;si_energi;https://twitter.com/si_energi/status/1706210100313305128
Mon Sep 25 07:07:34 +0000 2023;1706203776493990028;"Bersama PLN, mari optimistis menuju langkah maju masa depan energi cerah di Indonesia.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara #PLNAkselerasiEBT #PLNPimpinTransisiEnergi #PLNUntukIKNNusantara #PLNUntukIbukotaNusantara";0;0;0;6;in;3171520362;1706203357843730838;_pln_id;https://twitter.com/_pln_id/status/1706203776493990028
Mon Sep 25 07:06:41 +0000 2023;1706203553713508569;"Sistem kelistrikan yang dirancang berbasis teknologi mutakhir ini mengedepankan prinsip Environmental, Social, and Governance (ESG), yang membawa energi baru terbarukan yang ramah lingkungan.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara";0;1;0;0;in;3171520362;1706203357843730838;_pln_id;https://twitter.com/_pln_id/status/1706203553713508569
Mon Sep 25 07:06:05 +0000 2023;1706203401787494854;"Pada peristiwa groundbreaking IKN tersebut, PLN menunjukkan komitmen pasokan listrik andal, dengan 312 personil dan teknologi modern, untuk menjamin listrik tanpa kedip di IKN Nusantara.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara";0;1;0;0;in;3171520362;1706203357843730838;_pln_id;https://twitter.com/_pln_id/status/1706203401787494854
Mon Sep 25 07:05:54 +0000 2023;1706203357843730838;"Electrizen, PLN mengawal kunjungan tiga hari Presiden RI Joko Widodo ke Ibu Kota Negara (IKN) Nusantara, Penajam Paser Utara, Provinsi Kalimantan Timur.  #PLN #PLNUntukInfonesia #UnleashingEnergyandBeyond #IKN #IbuKotaNusantara https://t.co/JkPltkXohS";0;2;14;20;in;3171520362;1706203357843730838;_pln_id;https://twitter.com/_pln_id/status/1706203357843730838
Mon Sep 25 07:03:17 +0000 2023;1706202699774197972;"Mantap!!! Pertamina bangun 7 fasilitas berkonsep ramah lingkungan di Ibu Kota Nusantara (IKN) #Pertamina #IbuKotaNusantara #ProyekIKN #NickeWidyawati https://t.co/QORsAUY8NJ";1;0;0;0;in;1648878034844520451;1706202699774197972;pikiranrakyat22;https://twitter.com/pikiranrakyat22/status/1706202699774197972
Sun Sep 24 06:45:41 +0000 2023;1705835882253873609;""Perbanyak Literasi Cerdaskan Bangsa, Harapan Baru Untuk Indonesia Lebih Maju"  #komodo #labuanbajo #nttpride🏝🔥 #manggaraibarat #padarisland #viral #divisihumaspolri #jurnalis #polisi #literasi #indonesiamaju #harapanbaru #cerdaskanbangsa #bangsaindonesia #ibukotanusantara https://t.co/DTgRjn6Ws5";0;0;0;0;in;988736607615270913;1705835882253873609;humasresmabar;https://twitter.com/humasresmabar/status/1705835882253873609
Sat Sep 23 07:00:01 +0000 2023;1705477098830201334;"Ketua Umum PSSI, Erick Thohir mengatakan groundbreaking national training center (TC) di Ibu Kota Nusantara (IKN) #ThePhraseID #TimnasIndonesia #TraninfCenter #IbuKotaNusantara https://t.co/OurgEdnmLR";0;0;0;0;in;1385513704322600961;1705477098830201334;ThePhraseID;https://twitter.com/ThePhraseID/status/1705477098830201334
Sat Sep 23 06:28:36 +0000 2023;1705469192554823911;"Kepemimpinan harus ada keberlanjutan!  #Jokowi #Pilpres #2024 #capres #cawapres #ErickThohir #IKN #IbuKotaNusantara #IndonesiaMaju #Indonesia https://t.co/CxAH5KIEQi";0;0;0;0;in;1593156160818855936;1705469192554823911;montureng;https://twitter.com/montureng/status/1705469192554823911
Sat Sep 23 05:39:46 +0000 2023;1705456904993120428;"Presiden @jokowi memasang bilah baja pertama yang akan menyelimuti Gedung Istana dengan bentuk Garuda. YNR  https://t.co/CXjQSArwRB  #iNews #jokowi #PresidenJokowi #IKN #IbuKotaNusantara #Garuda https://t.co/hOZCIJorMc";0;0;0;0;in;132078023;1705456904993120428;officialinews_;https://twitter.com/officialinews_/status/1705456904993120428
Sat Sep 23 04:19:58 +0000 2023;1705436821910683792;"Presiden RI Joko Widodo berharap di tahun 2024 upacara kemerdekaan sudah bisa dilaksanakan di Ibu Kota Nusantara (IKN).  #jokowi #ibukotanusantara #beritanasional #kotasolo #soloraya https://t.co/oFvxwLIkf5";0;1;0;2;in;155169715;1705436821910683792;soloposdotcom;https://twitter.com/soloposdotcom/status/1705436821910683792
Sat Sep 23 03:02:13 +0000 2023;1705417254186467826;"RUU Daerah Khusus Jakarta Mulai Disusun, Apa Isinya?  Baca artikel selengkapnya  #ibukotanusantara #IKN #Jabodetabekpunjur #KawasanAglomerasiMetropolitanJakarta #RUUDaerahKhususJakarta #RUUDKJ https://t.co/ctFmTNmhEN";0;0;0;0;in;1299264709086990337;1705417254186467826;SampaiJauhcom;https://twitter.com/SampaiJauhcom/status/1705417254186467826
Fri Sep 22 06:26:20 +0000 2023;1705106236524679661;"Momen Jokowi Ajak Sejumlah Menteri Nikmati Pemandangan IKN di Atas Bukit #IbuKotaNusantara #PemandanganIKN #Jokowi  https://t.co/p80FuyvZSF";0;0;0;0;in;1177104115148578816;1705106236524679661;republikajogja;https://twitter.com/republikajogja/status/1705106236524679661
Fri Sep 22 06:17:43 +0000 2023;1705104064852463951;"Taksi Terbang Bakal ada di IKN?  #teknologi #mobilterbang #ibukotanusantara #kreasikompas #videokompas https://t.co/CqTNKxSb6n";0;11;1;8;in;23343960;1705104064852463951;kompascom;https://twitter.com/kompascom/status/1705104064852463951
Fri Sep 22 04:30:09 +0000 2023;1705076996324344272;"Kepala Negara dijadwalkan kembali bermalam di IKN untuk melanjutkan kunjungan kerja esok hari.  #pakbas #pupr #basukihadimuljono #jokowi #presidenjokowi #ikn #ibukotanusantara #pramusaji #pupr";0;0;0;0;in;2393930923;1705076902657229267;lensaRTV;https://twitter.com/lensaRTV/status/1705076996324344272
Fri Sep 22 04:24:37 +0000 2023;1705075604981440644;"Taksi terbang bakal jadi transportasi publik di IKN, berapa tarifnya dan kapan akan mulai di gunakan?  https://t.co/89iM6jrugZ  #suaramerdeka #suaramerdekacom #taksiterbang #ikn #nusantara #transportasipublik #transportasi #ibukotanusantara #promedia https://t.co/bGE9JDmoeG";0;2;3;2;in;219527452;1705075604981440644;suaramerdeka;https://twitter.com/suaramerdeka/status/1705075604981440644
Thu Sep 21 03:00:02 +0000 2023;1704691930695954895;"Waduh! Warga Jakarta wajib cetak ulang KTP setelah ibu kota pindah tahun depan #ThePhraseID #EKTP #Jakarta #Nusantara #IKN #IbuKotaNusantara  https://t.co/wCeUsUAuZ1 https://t.co/YS13ExrnsO";0;0;0;0;in;1385513704322600961;1704691930695954895;ThePhraseID;https://twitter.com/ThePhraseID/status/1704691930695954895
Wed Sep 20 04:02:18 +0000 2023;1704345210925498809;"Taksi Terbang Diuji Coba di IKN Sebelum HUT Ke-79 RI  Baca artikel selengkapnya  #ibukotanusantara #IKN #OIKN #OtoritaIbuKotaNusantara #taksiterbang #taksiterbangdiujicobadiIKN https://t.co/WYp887O3Hf";0;0;0;0;in;1299264709086990337;1704345210925498809;SampaiJauhcom;https://twitter.com/SampaiJauhcom/status/1704345210925498809
Sat Sep 16 06:03:00 +0000 2023;1702926036835717281;"Jelajah IKN Lewat Gim Nusangka di Roblox, Tertarik Coba?  Baca artikel selengkapnya  #ibukotanusantara #IKN #kementerianPUPR #Nusangka #nusantara #Roblox https://t.co/kooIIfZ8Db";0;0;0;0;in;1299264709086990337;1702926036835717281;SampaiJauhcom;https://twitter.com/SampaiJauhcom/status/1702926036835717281
Thu Sep 14 08:01:21 +0000 2023;1702231045284991365;"Stanford Investasi di IKN, Bakal Bangun Kampus Cabang?  Baca artikel selengkapnya  #AgungWicaksono #ibukotanusantara #IKN #investasiIKN #KepalaBadanOtoritaIbuKotaNusantara #StanfordinvestasidiIKN #stanforduniversity https://t.co/fGX2zS50uM";0;0;0;0;in;1299264709086990337;1702231045284991365;SampaiJauhcom;https://twitter.com/SampaiJauhcom/status/1702231045284991365
Wed Sep 13 05:00:01 +0000 2023;1701823020619141288;"Ini Alasan Anies Harus Lanjutkan IKN Bila Terpilih Jadi Presiden  Yuk simak video selengkapnya hanya di channel Youtube PinterPolitik TV!!!  Link: https://t.co/zZimp3tw8X  #ikn #ibukotanusantara #jokowi #aniesbaswedan #investor #aguan #sukantotanoto #veritas #youtube";0;0;0;1;in;798770586784702464;1701823020619141288;pinterpolitik;https://twitter.com/pinterpolitik/status/1701823020619141288
Tue Sep 12 12:42:26 +0000 2023;1701577005165359463;"INFRASTRUKTUR KELISTRIKAN IKN  Sobat Gatrik, beberapa waktu lalu Infogatrik mengunjungi Ibu Kota Nusantara (IKN) lho.  Kami kesana untuk melihat kesiapan ketenagalistrikan di IKN @ikn_id   https://t.co/6PODaNDUIS  Yuk tonton! #IKN #IbuKotaNusantara #ListrikUntukSemua";0;0;0;0;in;881756855583637504;1701577005165359463;InfoGatrik;https://twitter.com/InfoGatrik/status/1701577005165359463
Fri Sep 08 23:39:00 +0000 2023;1700292682927763933;"Jokowi disebut akan ke IKN Nusantara 22 September, Tinjau Bendungan Sepaku Semoi sebelum Peresmian  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #bendunganSepakuSemoi  https://t.co/UemUS8XNuR lewat @tribunkaltim";0;0;1;1;in;103551225;1700292682927763933;tribunkaltim;https://twitter.com/tribunkaltim/status/1700292682927763933
Fri Sep 08 10:07:25 +0000 2023;1700088442863092112;"Jokowi disebut akan ke IKN Nusantara 22 September, Tinjau Bendungan Sepaku Semoi sebelum Peresmian  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #bendunganSepakuSemoi  https://t.co/UemUS8XNuR lewat @tribunkaltim";0;0;0;0;in;103551225;1700088442863092112;tribunkaltim;https://twitter.com/tribunkaltim/status/1700088442863092112
Fri Sep 08 07:09:01 +0000 2023;1700043547427418575;"Presiden @jokowi perkenalkan #IbuKotaNusantara di #KTTAsean @aseanstrategic menuju #IndonesiaMaju. #IKN dinilai strategis o/ @fadillahputra @UB_Official u/ geser pusat radiasi politik, pembangunan, ekonomi ke titik baru di luar Jakarta.   Via @TV9NUsantara https://t.co/PBE5Pp5vVp";0;0;1;4;in;50968320;1700043547427418575;hakimjayli;https://twitter.com/hakimjayli/status/1700043547427418575
Fri Sep 08 00:39:00 +0000 2023;1699945394854125815;"KPKNL Mulai Bahas Aset IKN Nusantara terkait Perubahan Otorita menjadi Pemdasus  #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara  https://t.co/KCquCQh14b lewat @tribunkaltim";0;0;0;0;in;103551225;1699945394854125815;tribunkaltim;https://twitter.com/tribunkaltim/status/1699945394854125815
Thu Sep 07 12:59:19 +0000 2023;1699769316743536923;"KPKNL Mulai Bahas Aset IKN Nusantara terkait Perubahan Otorita menjadi Pemdasus  #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara  https://t.co/KCquCQhyTJ lewat @tribunkaltim";0;0;0;0;in;103551225;1699769316743536923;tribunkaltim;https://twitter.com/tribunkaltim/status/1699769316743536923
Thu Sep 07 09:29:55 +0000 2023;1699716618207875340;"Puluhan Paket Pembangunan di IKN, Pengamat: Harus Maksimal dan Matang https://t.co/eUvVBFdte5 #parboaboa #proyekikn #kementerianpupr #nasional #79proyekikn #ibukotanusantara #pembangunanikn";1;0;12;13;in;1403262851142230017;1699716618207875340;parboaboa;https://twitter.com/parboaboa/status/1699716618207875340
Wed Sep 06 12:01:11 +0000 2023;1699392298319040995;"ANALISIS PROF.TJIPTA LESMANA TENTANG KESALAHAN YOHANIES  Ini baru Profesor Beneran..bukan yang Ngaku² Profesor yg paling pintar sedunia tapi Cangkem BOSOK‼️  Sampai disini Paham❓❓❓  #podcast #IKNSejahterakanIndonesia #ibukotanusantara #antitesajokowi #jokowi #IndonesiaMaju https://t.co/s3YCZwzpLN";0;0;0;0;in;800015601527754753;1699392298319040995;wu223r20n3;https://twitter.com/wu223r20n3/status/1699392298319040995
Tue Sep 05 23:39:00 +0000 2023;1699205519351730683;"Kemenhub akan Bangun 4 Proyek Kereta Api di IKN Nusantara, Cek Daftar dan Jadwal Pembangunannya  #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara  https://t.co/BgXVu084nd lewat @tribunnews";0;0;0;0;in;103551225;1699205519351730683;tribunkaltim;https://twitter.com/tribunkaltim/status/1699205519351730683
Tue Sep 05 11:05:44 +0000 2023;1699015954125238628;"Diketahui bahwa anggaran untuk IKN terbatas dan diprioritaskan untuk investor dalam negeri.   #BahlilLahadalia #MenteriInvestasi #IKN #IbuKotaNusantara #Investasi #Investor #PakuwonGroup #CiputraGroup #SalimGroup #SummareconAgung #InvestorDalamNegeri #Sinarmas";0;0;0;1;in;1630877284197613568;1699015951298265127;Kriuuukid;https://twitter.com/Kriuuukid/status/1699015954125238628
Tue Sep 05 09:45:15 +0000 2023;1698995700347092997;"Kemenhub akan Bangun 4 Proyek Kereta Api di IKN Nusantara, Cek Daftar dan Jadwal Pembangunannya  #IKN #IKNNusantara #IbuKotaNegara #Sepaku #Kaltim #KalimantanTimur #IbuKotaNusantara  https://t.co/BgXVu08CcL lewat @tribunkaltim";0;0;0;0;in;103551225;1698995700347092997;tribunkaltim;https://twitter.com/tribunkaltim/status/1698995700347092997
Tue Sep 05 06:34:50 +0000 2023;1698947782009331713;"Gimana menurut kamu?  #ibukotanusantara #ikn #kttasean #kttasean2023 #miniaturikn #burungrangkong #dekorasipanggung #negaraASEAN #ASEAN #kttaseanjakarta";0;0;0;0;in;2393930923;1698947741207220670;lensaRTV;https://twitter.com/lensaRTV/status/1698947782009331713
Mon Sep 04 13:02:01 +0000 2023;1698682832703660471;"Daftar Insentif Pajak untuk Investor di IKN Nusantara, OIKN sebut Ada Tax Holiday hingga 30 Tahun  #IKN #IKNNusantara #IbuKotaNegara #Kaltim #KalimantanTimur #IbuKotaNusantara #investor  https://t.co/FVn9X9YoeR lewat @tribunkaltim";0;0;0;0;in;103551225;1698682832703660471;tribunkaltim;https://twitter.com/tribunkaltim/status/1698682832703660471
Mon Sep 04 03:41:10 +0000 2023;1698541690192306317;"Mohon doa dan dukungannya yaa #TemanKita, semoga progress pembangunan yang sedang berjalan ini dapat berjalan dengan lancar dan selesai tepat waktu 🥰  #Waskita #WaskitaKarya #BUMN #BUMNUntukIndonesia #IKN #IbuKotaNusantara #WaskitaBetonPrecast #WSBP";0;0;0;0;in;704488016639762432;1698541673780027673;waskita_karya;https://twitter.com/waskita_karya/status/1698541690192306317
Fri Sep 01 07:48:36 +0000 2023;1697516792653152348;"Kabar 1 Unit di Rusun ASN IKN Diisi 6 Orang, Menteri PUPR: Itu Keliru! https://t.co/JgRaLmPxOb #parboaboa #ikn #rusunasnikn #nasional #ibukotanusantara #menteripupr #bumn #perumahanasn #towerasn";0;0;0;5;in;1403262851142230017;1697516792653152348;parboaboa;https://twitter.com/parboaboa/status/1697516792653152348
Fri Sep 01 04:17:21 +0000 2023;1697463629115949415;"Pemindahan Pusat Finansial dari Jakarta ke IKN Nusantara tak Semudah Memindahkan Pusat Pemerintahan  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur  https://t.co/xTbw0roWzV lewat @tribunkaltim";0;0;0;0;in;103551225;1697463629115949415;tribunkaltim;https://twitter.com/tribunkaltim/status/1697463629115949415
Thu Aug 31 08:39:00 +0000 2023;1697167087943160151;"Jadi Prioritas, Infrastruktur IKN Nusantara dapat Dana Rp 35, 37 T, Menteri PUPR Sebut Daftar Proyek  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #PUPR  https://t.co/WVixH7epAp lewat @tribunkaltim";0;0;0;0;in;103551225;1697167087943160151;tribunkaltim;https://twitter.com/tribunkaltim/status/1697167087943160151
Thu Aug 31 03:39:22 +0000 2023;1697091685292163458;"Jadi Prioritas, Infrastruktur IKN Nusantara dapat Dana Rp 35, 37 T, Menteri PUPR Sebut Daftar Proyek  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #PUPR  https://t.co/WVixH7eXpX lewat @tribunkaltim";0;0;0;0;in;103551225;1697091685292163458;tribunkaltim;https://twitter.com/tribunkaltim/status/1697091685292163458
